S	5200000297
S	5200000415
S	5200000609
Int	5200000822
S	5200001131
S	5200001810
S	5200003150
S	5200003699
S	5200004291
S	5200004484
S	5200004967
S	5200005562
S	5200005735
S	5200006076
Int	5200006428
S	5200006608
S	5200007489
S	5200008010
S	5200008583
S	5200008763
S	5200008844
S	5200008877
Int	5200009648
S	5200010721
S	5200011203
S	5200011416
S	5200013290
S	5200013726
S	5200014041
S	5200014231
S	5200014441
Int	5200015700
Int	5200015703
S	5200017009
S	5200017152
S	5200017822
S	5200018648
S	5200018852
S	5200018995
S	5200019279
S	5200021663
S	5200023036
S	5200023583
S	5200023988
S	5200024375
S	5200024458
S	5200024653
S	5200025216
S	5200026909
S	5200028218
Int	5200028269
S	5200029059
S	5200029516
S	5200029718
S	5200030403
S	5200030434
S	5200030488
S	5200030577
S	5200030630
S	5200030809
S	5200030923
S	5200031294
S	5200031862
S	5200033947
S	5200034254
S	5200035155
S	5200035991
S	5200036084
S	5200036150
S	5200036540
S	5200036600
Int	5200036648
S	5200037362
S	5200038035
S	5200038353
S	5200038455
S	5200038842
S	5200039359
S	5200039580
S	5200039708
S	5200040424
S	5200040543
S	5200041058
S	5200041502
S	5200042575
S	5200042625
S	5200043132
S	5200043804
S	5200044285
S	5200044775
S	5200044907
S	5200045303
S	5200045766
S	5200046713
S	5200046963
S	5200047581
S	5200047589
S	5200047677
S	5200047838
S	5200048249
Int	5200048630
S	5200048956
S	5200049336
S	5200050604
S	5200051042
S	5200052148
S	5200052670
S	5200053127
S	5200053187
Int	5200053665
S	5200054030
S	5200054093
S	5200054244
S	5200054252
S	5200054692
S	5200055816
S	5200055817
S	5200056010
S	5200056342
S	5200056527
S	5200056682
S	5200056718
Int	5200057403
S	5200058267
S	5200059112
Int	5200059419
S	5200059456
S	5200059481
S	5200060149
S	5200060420
S	5200060442
S	5200060573
S	5200060674
S	5200061357
S	5200061999
S	5200062061
S	5200062344
Int	5200062768
S	5200062905
S	5200063356
S	5200063886
S	5200064147
S	5200064637
S	5200065633
S	5200065671
Int	5200065989
S	5200066388
S	5200066416
S	5200066465
S	5200066558
S	5200067281
S	5200068673
S	5200068911
S	5200070046
S	5200070334
S	5200070717
S	5200072821
S	5200073264
S	5200073368
S	5200073627
S	5200073946
S	5200074084
S	5200074097
S	5200074231
S	5200075028
S	5200077533
S	5200077726
S	5200078367
S	5200079181
S	5200079537
S	5200079699
S	5200079859
S	5200080170
Int	5200080267
Int	5200080295
S	5200080552
S	5200080939
S	5200081392
S	5200081666
S	5200081697
S	5200081773
S	5200081795
Int	5200081805
S	5200082044
S	5200082225
S	5200082330
S	5200082859
S	5200082874
S	5200082923
S	5200083202
S	5200083329
Int	5200083432
S	5200083634
S	5200083639
S	5200083958
S	5200084266
S	5200084847
S	5200084908
S	5200086357
S	5200086360
S	5200086664
S	5200086875
S	5200088120
S	5200088679
S	5200089257
S	5200089618
S	5200090358
S	5200090925
S	5200091223
S	5200091363
S	5200091374
S	5200091624
S	5200091757
S	5200091811
S	5200093195
S	5200093246
S	5200093502
S	5200093540
S	5200093742
S	5200094724
S	5200096476
S	5200098187
S	5200098195
S	5200098940
S	5200098972
S	5200099016
S	5200099218
S	5200099951
Int	5200099983
S	5200100015
S	5200100605
S	5200101611
S	5200101779
Int	5200103616
Int	5200103759
S	5200103773
S	5200104030
S	5200104169
S	5200104379
S	5200104449
S	5200105505
S	5200106024
S	5200107062
S	5200107473
S	5200107812
S	5200108295
S	5200109066
S	5200109145
S	5200110025
S	5200110248
S	5200110322
S	5200110414
S	5200110465
Int	5200110520
S	5200110896
S	5200111263
S	5200111359
S	5200111738
Int	5200111848
S	5200112152
S	5200112199
S	5200112257
Int	5200112381
S	5200112787
S	5200113337
Int	5200113433
S	5200114686
S	5200114869
S	5200114881
S	5200115078
S	5200116458
S	5200116585
S	5200117383
S	5200118581
Int	5200119015
S	5200119076
S	5200120371
S	5200120853
S	5200121476
S	5200121674
S	5200122461
S	5200122861
S	5200123932
S	5200124153
S	5200124409
Int	5200124729
Int	5200124812
S	5200125040
S	5200125489
S	5200125542
S	5200125865
S	5200126255
Int	5200126465
S	5200126793
S	5200126960
S	5200127399
S	5200128275
S	5200128311
S	5200128464
S	5200129098
S	5200129728
Int	5200131900
S	5200133336
S	5200134009
Int	5200134131
S	5200134191
S	5200134259
S	5200134263
Int	5200135490
S	5200136296
S	5200136388
Int	5200136904
S	5200136973
S	5200137124
S	5200137637
S	5200138358
S	5200139110
S	5200139274
S	5200140030
S	5200141147
S	5200141656
S	5200141758
S	5200143777
S	5200144090
S	5200145034
Int	5200145595
S	5200145934
S	5200147438
S	5200148189
S	5200148487
S	5200149335
S	5200149883
S	5200149946
S	5200150122
S	5200150273
Int	5200150414
S	5200150598
S	5200152237
S	5200152442
S	5200152497
S	5200153410
S	5200153420
S	5200154921
S	5200155082
S	5200155203
Int	5200155391
S	5200155859
S	5200156475
S	5200156794
S	5200157026
S	5200157118
S	5200157279
S	5200157415
S	5200158515
S	5200158992
S	5200159552
S	5200159929
S	5200160186
S	5200160966
S	5200162237
S	5200162400
S	5200162758
S	5200163358
S	5200163440
S	5200163493
S	5200163549
S	5200164428
Int	5200164666
S	5200164885
S	5200164917
S	5200165072
S	5200166462
S	5200168511
S	5200168574
S	5200168654
S	5200169076
S	5200169381
S	5200170784
S	5200172254
S	5200172260
S	5200172772
