S	5300000050
S	5300000790
S	5300000840
Int	5300000861
S	5300001560
S	5300001563
S	5300001590
S	5300001981
S	5300003007
S	5300003568
S	5300003653
S	5300004195
S	5300004636
Int	5300006068
S	5300006093
S	5300006977
S	5300007281
S	5300007666
S	5300007928
S	5300008032
S	5300009052
S	5300009137
Int	5300009147
S	5300009414
S	5300009513
S	5300010056
S	5300010173
S	5300011431
S	5300011728
S	5300011893
S	5300012439
S	5300012716
Int	5300012953
S	5300014345
S	5300016053
S	5300016723
S	5300018100
S	5300018333
S	5300018608
Int	5300018976
S	5300019056
S	5300019342
S	5300019681
S	5300021196
S	5300021714
S	5300021872
S	5300022346
S	5300022496
S	5300022718
Int	5300023360
S	5300023565
S	5300023878
S	5300025443
S	5300025651
S	5300025856
S	5300026085
S	5300026182
S	5300026517
S	5300026787
S	5300027685
S	5300027782
S	5300028347
S	5300029409
S	5300030039
S	5300030095
S	5300030147
S	5300030734
S	5300030826
S	5300031015
S	5300031221
S	5300031530
S	5300032049
S	5300032110
S	5300032211
S	5300032472
S	5300032974
S	5300034019
Int	5300035886
Int	5300036080
S	5300036565
S	5300036739
S	5300036798
S	5300036871
S	5300037699
S	5300037772
S	5300038538
S	5300038645
S	5300039568
S	5300039659
S	5300040664
S	5300042358
S	5300042364
S	5300043173
S	5300044028
Int	5300044813
S	5300045241
S	5300046519
S	5300046795
S	5300046930
S	5300047406
S	5300048551
S	5300048676
S	5300050698
Int	5300050914
S	5300050917
S	5300052383
S	5300053060
S	5300053093
S	5300053957
S	5300056613
S	5300056644
S	5300057374
S	5300057523
S	5300057676
S	5300058341
S	5300058836
S	5300058986
S	5300059915
S	5300061037
S	5300061254
S	5300061507
S	5300061533
S	5300062744
S	5300062804
S	5300063009
S	5300063184
S	5300063289
S	5300063918
S	5300063991
S	5300064136
S	5300064437
S	5300064458
S	5300064837
S	5300065259
Int	5300065812
Int	5300065815
S	5300066862
S	5300067794
S	5300068622
S	5300070004
S	5300070199
S	5300070743
S	5300070794
S	5300071736
S	5300072155
S	5300072544
S	5300073162
S	5300073549
S	5300074234
S	5300074789
S	5300074815
S	5300075376
S	5300075762
Int	5300075765
S	5300076440
S	5300076960
S	5300077299
S	5300078717
S	5300078977
S	5300078980
S	5300079011
